month,info_month,category,category_label,up,down,active_episode_count,episode_ids
2019-04,2019-03,TRADE_REMEDY_ADCVD,무역구제(반덤핑·상계관세),0.183333,0.018333,3,EP_CORE_ADCVD|EP_CRS_ADCVD|EP_HRS_ADCVD
2019-04,2019-03,ENERGY_SUPPLY,에너지 공급,0.0,0.107028,1,EP_JCPOA_RELIEF
2019-04,2019-03,SHIPPING_LOGISTICS,해상운송/물류,0.0,0.0,0,
2019-04,2019-03,PANDEMIC_EMERGENCY,팬데믹/비상사태,0.0,0.0,0,
2019-04,2019-03,INDUSTRIAL_SUPPLY_DEMAND,산업 수급,0.0,0.0,0,
2019-05,2019-04,GEOPOLITICAL_CONFLICT,지정학 분쟁,0.0,0.0,0,
2019-05,2019-04,TRADE_TARIFF_SANCTION,무역/관세/제재,0.339316,0.194596,2,EP_S232_STEEL|EP_S301_CHINA
2019-05,2019-04,TRADE_REMEDY_ADCVD,무역구제(반덤핑·상계관세),0.182449,0.018245,3,EP_CORE_ADCVD|EP_CRS_ADCVD|EP_HRS_ADCVD
2019-05,2019-04,ENERGY_SUPPLY,에너지 공급,0.0,0.106261,1,EP_JCPOA_RELIEF
2019-05,2019-04,SHIPPING_LOGISTICS,해상운송/물류,0.0,0.0,0,
2019-05,2019-04,PANDEMIC_EMERGENCY,팬데믹/비상사태,0.0,0.0,0,
2019-05,2019-04,INDUSTRIAL_SUPPLY_DEMAND,산업 수급,0.0,0.0,0,
2019-06,2019-05,GEOPOLITICAL_CONFLICT,지정학 분쟁,0.0,0.0,0,
2019-06,2019-05,TRADE_TARIFF_SANCTION,무역/관세/제재,0.318661,0.177778,2,EP_S232_STEEL|EP_S301_CHINA
2019-06,2019-05,TRADE_REMEDY_ADCVD,무역구제(반덤핑·상계관세),0.181706,0.018171,3,EP_CORE_ADCVD|EP_CRS_ADCVD|EP_HRS_ADCVD
2019-06,2019-05,ENERGY_SUPPLY,에너지 공급,0.0,0.105578,1,EP_JCPOA_RELIEF
2019-06,2019-05,SHIPPING_LOGISTICS,해상운송/물류,0.0,0.0,0,
2019-06,2019-05,PANDEMIC_EMERGENCY,팬데믹/비상사태,0.0,0.0,0,
2019-06,2019-05,INDUSTRIAL_SUPPLY_DEMAND,산업 수급,0.0,0.0,0,
2019-07,2019-06,GEOPOLITICAL_CONFLICT,지정학 분쟁,0.0,0.0,0,
2019-07,2019-06,TRADE_TARIFF_SANCTION,무역/관세/제재,0.30026,0.163635,2,EP_S232_STEEL|EP_S301_CHINA
2019-07,2019-06,TRADE_REMEDY_ADCVD,무역구제(반덤핑·상계관세),0.181081,0.018108,3,EP_CORE_ADCVD|EP_CRS_ADCVD|EP_HRS_ADCVD
2019-07,2019-06,ENERGY_SUPPLY,에너지 공급,0.0,0.104969,1,EP_JCPOA_RELIEF
2019-07,2019-06,SHIPPING_LOGISTICS,해상운송/물류,0.0,0.0,0,
2019-07,2019-06,PANDEMIC_EMERGENCY,팬데믹/비상사태,0.0,0.0,0,
2019-07,2019-06,INDUSTRIAL_SUPPLY_DEMAND,산업 수급,0.0,0.0,0,
2019-08,2019-07,GEOPOLITICAL_CONFLICT,지정학 분쟁,0.0,0.0,0,
2019-08,2019-07,TRADE_TARIFF_SANCTION,무역/관세/제재,0.283867,0.151743,2,EP_S232_STEEL|EP_S301_CHINA
2019-08,2019-07,TRADE_REMEDY_ADCVD,무역구제(반덤핑·상계관세),0.180556,0.018056,3,EP_CORE_ADCVD|EP_CRS_ADCVD|EP_HRS_ADCVD
2019-08,2019-07,ENERGY_SUPPLY,에너지 공급,0.0,0.104427,1,EP_JCPOA_RELIEF
2019-08,2019-07,SHIPPING_LOGISTICS,해상운송/물류,0.0,0.0,0,
2019-08,2019-07,PANDEMIC_EMERGENCY,팬데믹/비상사태,0.0,0.0,0,
2019-08,2019-07,INDUSTRIAL_SUPPLY_DEMAND,산업 수급,0.0,0.0,0,
2019-09,2019-08,GEOPOLITICAL_CONFLICT,지정학 분쟁,0.0,0.0,0,
2019-09,2019-08,TRADE_TARIFF_SANCTION,무역/관세/제재,0.269262,0.141743,2,EP_S232_STEEL|EP_S301_CHINA
2019-09,2019-08,TRADE_REMEDY_ADCVD,무역구제(반덤핑·상계관세),0.180114,0.018011,3,EP_CORE_ADCVD|EP_CRS_ADCVD|EP_HRS_ADCVD
2019-09,2019-08,ENERGY_SUPPLY,에너지 공급,0.0,0.103944,1,EP_JCPOA_RELIEF
2019-09,2019-08,SHIPPING_LOGISTICS,해상운송/물류,0.0,0.0,0,
2019-09,2019-08,PANDEMIC_EMERGENCY,팬데믹/비상사태,0.0,0.0,0,
2019-09,2019-08,INDUSTRIAL_SUPPLY_DEMAND,산업 수급,0.0,0.0,0,
2019-10,2019-09,GEOPOLITICAL_CONFLICT,지정학 분쟁,0.0,0.0,0,
2019-10,2019-09,TRADE_TARIFF_SANCTION,무역/관세/제재,0.25625,0.133333,2,EP_S232_STEEL|EP_S301_CHINA
2019-10,2019-09,TRADE_REMEDY_ADCVD,무역구제(반덤핑·상계관세),0.179742,0.017974,3,EP_CORE_ADCVD|EP_CRS_ADCVD|EP_HRS_ADCVD
2019-10,2019-09,ENERGY_SUPPLY,에너지 공급,0.0,0.103514,1,EP_JCPOA_RELIEF
2019-10,2019-09,SHIPPING_LOGISTICS,해상운송/물류,0.0,0.0,0,
2019-10,2019-09,PANDEMIC_EMERGENCY,팬데믹/비상사태,0.0,0.0,0,
2019-10,2019-09,INDUSTRIAL_SUPPLY_DEMAND,산업 수급,0.0,0.0,0,
2019-11,2019-10,GEOPOLITICAL_CONFLICT,지정학 분쟁,0.0,0.0,0,
2019-11,2019-10,TRADE_TARIFF_SANCTION,무역/관세/제재,0.244658,0.126262,2,EP_S232_STEEL|EP_S301_CHINA
2019-11,2019-10,TRADE_REMEDY_ADCVD,무역구제(반덤핑·상계관세),0.179429,0.017943,3,EP_CORE_ADCVD|EP_CRS_ADCVD|EP_HRS_ADCVD
2019-11,2019-10,ENERGY_SUPPLY,에너지 공급,0.0,0.10313,1,EP_JCPOA_RELIEF
2019-11,2019-10,SHIPPING_LOGISTICS,해상운송/물류,0.0,0.0,0,
2019-11,2019-10,PANDEMIC_EMERGENCY,팬데믹/비상사태,0.0,0.0,0,
2019-11,2019-10,INDUSTRIAL_SUPPLY_DEMAND,산업 수급,0.0,0.0,0,
2019-12,2019-11,GEOPOLITICAL_CONFLICT,지정학 분쟁,0.0,0.0,0,
2019-12,2019-11,TRADE_TARIFF_SANCTION,무역/관세/제재,0.234331,0.120316,2,EP_S232_STEEL|EP_S301_CHINA
2019-12,2019-11,TRADE_REMEDY_ADCVD,무역구제(반덤핑·상계관세),0.179167,0.017917,3,EP_CORE_ADCVD|EP_CRS_ADCVD|EP_HRS_ADCVD
2019-12,2019-11,ENERGY_SUPPLY,에너지 공급,0.0,0.102789,1,EP_JCPOA_RELIEF
2019-12,2019-11,SHIPPING_LOGISTICS,해상운송/물류,0.0,0.0,0,
2019-12,2019-11,PANDEMIC_EMERGENCY,팬데믹/비상사태,0.0,0.0,0,
2019-12,2019-11,INDUSTRIAL_SUPPLY_DEMAND,산업 수급,0.0,0.0,0,
2020-01,2019-12,GEOPOLITICAL_CONFLICT,지정학 분쟁,0.0,0.0,0,
2020-01,2019-12,TRADE_TARIFF_SANCTION,무역/관세/제재,0.22513,0.115316,2,EP_S232_STEEL|EP_S301_CHINA
2020-01,2019-12,TRADE_REMEDY_ADCVD,무역구제(반덤핑·상계관세),0.178946,0.017895,3,EP_CORE_ADCVD|EP_CRS_ADCVD|EP_HRS_ADCVD
2020-01,2019-12,ENERGY_SUPPLY,에너지 공급,0.0,0.102485,1,EP_JCPOA_RELIEF
2020-01,2019-12,SHIPPING_LOGISTICS,해상운송/물류,0.0,0.0,0,
2020-01,2019-12,PANDEMIC_EMERGENCY,팬데믹/비상사태,0.0,0.0,0,
2020-01,2019-12,INDUSTRIAL_SUPPLY_DEMAND,산업 수급,0.0,0.0,0,
2020-02,2020-01,GEOPOLITICAL_CONFLICT,지정학 분쟁,0.0,0.0,0,
2020-02,2020-01,TRADE_TARIFF_SANCTION,무역/관세/제재,1.0,0.35,2,EP_S232_STEEL|EP_S301_CHINA
2020-02,2020-01,TRADE_REMEDY_ADCVD,무역구제(반덤핑·상계관세),0.17876,0.017876,3,EP_CORE_ADCVD|EP_CRS_ADCVD|EP_HRS_ADCVD
2020-02,2020-01,ENERGY_SUPPLY,에너지 공급,0.0,0.102214,1,EP_JCPOA_RELIEF
2020-02,2020-01,SHIPPING_LOGISTICS,해상운송/물류,0.0,0.0,0,
2020-02,2020-01,PANDEMIC_EMERGENCY,팬데믹/비상사태,0.0,0.0,0,
2020-02,2020-01,INDUSTRIAL_SUPPLY_DEMAND,산업 수급,0.0,0.0,0,
2020-03,2020-02,GEOPOLITICAL_CONFLICT,지정학 분쟁,0.0,0.0,0,
2020-03,2020-02,TRADE_TARIFF_SANCTION,무역/관세/제재,0.872717,0.305451,2,EP_S232_STEEL|EP_S301_CHINA
2020-03,2020-02,TRADE_REMEDY_ADCVD,무역구제(반덤핑·상계관세),0.178604,0.01786,3,EP_CORE_ADCVD|EP_CRS_ADCVD|EP_HRS_ADCVD
2020-03,2020-02,ENERGY_SUPPLY,에너지 공급,0.0,0.101972,1,EP_JCPOA_RELIEF
2020-03,2020-02,SHIPPING_LOGISTICS,해상운송/물류,0.0,0.0,0,
2020-03,2020-02,PANDEMIC_EMERGENCY,팬데믹/비상사태,0.68,0.68,1,EP_COVID19
2020-03,2020-02,INDUSTRIAL_SUPPLY_DEMAND,산업 수급,0.0,0.0,0,
2020-04,2020-03,GEOPOLITICAL_CONFLICT,지정학 분쟁,0.0,0.0,0,
2020-04,2020-03,TRADE_TARIFF_SANCTION,무역/관세/제재,0.765685,0.26799,2,EP_S232_STEEL|EP_S301_CHINA
2020-04,2020-03,TRADE_REMEDY_ADCVD,무역구제(반덤핑·상계관세),0.178472,0.017847,3,EP_CORE_ADCVD|EP_CRS_ADCVD|EP_HRS_ADCVD
2020-04,2020-03,ENERGY_SUPPLY,에너지 공급,0.0,0.101757,1,EP_JCPOA_RELIEF
2020-04,2020-03,SHIPPING_LOGISTICS,해상운송/물류,0.0,0.0,0,
2020-04,2020-03,PANDEMIC_EMERGENCY,팬데믹/비상사태,0.8,0.8,1,EP_COVID19
2020-04,2020-03,INDUSTRIAL_SUPPLY_DEMAND,산업 수급,0.0,0.0,0,
2020-05,2020-04,GEOPOLITICAL_CONFLICT,지정학 분쟁,0.0,0.0,0,
2020-05,2020-04,TRADE_TARIFF_SANCTION,무역/관세/제재,0.675683,0.236489,2,EP_S232_STEEL|EP_S301_CHINA
2020-05,2020-04,TRADE_REMEDY_ADCVD,무역구제(반덤핑·상계관세),0.178362,0.017836,3,EP_CORE_ADCVD|EP_CRS_ADCVD|EP_HRS_ADCVD
2020-05,2020-04,ENERGY_SUPPLY,에너지 공급,0.0,0.101565,1,EP_JCPOA_RELIEF
2020-05,2020-04,SHIPPING_LOGISTICS,해상운송/물류,0.0,0.0,0,
2020-05,2020-04,PANDEMIC_EMERGENCY,팬데믹/비상사태,0.725811,0.725811,1,EP_COVID19
2020-05,2020-04,INDUSTRIAL_SUPPLY_DEMAND,산업 수급,0.0,0.0,0,
2020-06,2020-05,GEOPOLITICAL_CONFLICT,지정학 분쟁,0.0,0.0,0,
2020-06,2020-05,TRADE_TARIFF_SANCTION,무역/관세/제재,0.6,0.21,2,EP_S232_STEEL|EP_S301_CHINA
2020-06,2020-05,TRADE_REMEDY_ADCVD,무역구제(반덤핑·상계관세),0.178269,0.017827,3,EP_CORE_ADCVD|EP_CRS_ADCVD|EP_HRS_ADCVD
2020-06,2020-05,ENERGY_SUPPLY,에너지 공급,0.0,0.101394,1,EP_JCPOA_RELIEF
2020-06,2020-05,SHIPPING_LOGISTICS,해상운송/물류,0.0,0.0,0,
2020-06,2020-05,PANDEMIC_EMERGENCY,팬데믹/비상사태,0.659716,0.659716,1,EP_COVID19
2020-06,2020-05,INDUSTRIAL_SUPPLY_DEMAND,산업 수급,0.0,0.0,0,
2020-07,2020-06,GEOPOLITICAL_CONFLICT,지정학 분쟁,0.0,0.0,0,
2020-07,2020-06,TRADE_TARIFF_SANCTION,무역/관세/제재,0.536359,0.187725,2,EP_S232_STEEL|EP_S301_CHINA
2020-07,2020-06,TRADE_REMEDY_ADCVD,무역구제(반덤핑·상계관세),0.178191,0.017819,3,EP_CORE_ADCVD|EP_CRS_ADCVD|EP_HRS_ADCVD
2020-07,2020-06,ENERGY_SUPPLY,에너지 공급,0.0,0.101242,1,EP_JCPOA_RELIEF
2020-07,2020-06,SHIPPING_LOGISTICS,해상운송/물류,0.0,0.0,0,
2020-07,2020-06,PANDEMIC_EMERGENCY,팬데믹/비상사태,0.600833,0.600833,1,EP_COVID19
2020-07,2020-06,INDUSTRIAL_SUPPLY_DEMAND,산업 수급,0.0,0.0,0,
2020-08,2020-07,GEOPOLITICAL_CONFLICT,지정학 분쟁,0.0,0.0,0,
2020-08,2020-07,TRADE_TARIFF_SANCTION,무역/관세/제재,0.482843,0.168995,2,EP_S232_STEEL|EP_S301_CHINA
2020-08,2020-07,TRADE_REMEDY_ADCVD,무역구제(반덤핑·상계관세),0.178125,0.017813,3,EP_CORE_ADCVD|EP_CRS_ADCVD|EP_HRS_ADCVD
2020-08,2020-07,ENERGY_SUPPLY,에너지 공급,0.0,0.101107,1,EP_JCPOA_RELIEF
2020-08,2020-07,SHIPPING_LOGISTICS,해상운송/물류,0.0,0.0,0,
2020-08,2020-07,PANDEMIC_EMERGENCY,팬데믹/비상사태,0.548373,0.548373,1,EP_COVID19
2020-08,2020-07,INDUSTRIAL_SUPPLY_DEMAND,산업 수급,0.0,0.0,0,
2020-09,2020-08,GEOPOLITICAL_CONFLICT,지정학 분쟁,0.0,0.0,0,
2020-09,2020-08,TRADE_TARIFF_SANCTION,무역/관세/제재,0.437841,0.153244,2,EP_S232_STEEL|EP_S301_CHINA
2020-09,2020-08,TRADE_REMEDY_ADCVD,무역구제(반덤핑·상계관세),0.17807,0.017807,3,EP_CORE_ADCVD|EP_CRS_ADCVD|EP_HRS_ADCVD
2020-09,2020-08,ENERGY_SUPPLY,에너지 공급,0.0,0.100986,1,EP_JCPOA_RELIEF
2020-09,2020-08,SHIPPING_LOGISTICS,해상운송/물류,0.0,0.0,0,
2020-09,2020-08,PANDEMIC_EMERGENCY,팬데믹/비상사태,0.501637,0.501637,1,EP_COVID19
2020-09,2020-08,INDUSTRIAL_SUPPLY_DEMAND,산업 수급,0.0,0.0,0,
2020-10,2020-09,GEOPOLITICAL_CONFLICT,지정학 분쟁,0.0,0.0,0,
2020-10,2020-09,TRADE_TARIFF_SANCTION,무역/관세/제재,0.4,0.14,2,EP_S232_STEEL|EP_S301_CHINA
2020-10,2020-09,TRADE_REMEDY_ADCVD,무역구제(반덤핑·상계관세),0.178023,0.017802,3,EP_CORE_ADCVD|EP_CRS_ADCVD|EP_HRS_ADCVD
2020-10,2020-09,ENERGY_SUPPLY,에너지 공급,0.0,0.100878,1,EP_JCPOA_RELIEF
2020-10,2020-09,SHIPPING_LOGISTICS,해상운송/물류,0.0,0.0,0,
2020-10,2020-09,PANDEMIC_EMERGENCY,팬데믹/비상사태,0.46,0.46,1,EP_COVID19
2020-10,2020-09,INDUSTRIAL_SUPPLY_DEMAND,산업 수급,0.0,0.0,0,
2020-11,2020-10,GEOPOLITICAL_CONFLICT,지정학 분쟁,0.0,0.0,0,
2020-11,2020-10,TRADE_TARIFF_SANCTION,무역/관세/제재,0.368179,0.128863,2,EP_S232_STEEL|EP_S301_CHINA
2020-11,2020-10,TRADE_REMEDY_ADCVD,무역구제(반덤핑·상계관세),0.177984,0.017798,3,EP_CORE_ADCVD|EP_CRS_ADCVD|EP_HRS_ADCVD
2020-11,2020-10,ENERGY_SUPPLY,에너지 공급,0.0,0.100783,1,EP_JCPOA_RELIEF
2020-11,2020-10,SHIPPING_LOGISTICS,해상운송/물류,0.0,0.0,0,
2020-11,2020-10,PANDEMIC_EMERGENCY,팬데믹/비상사태,0.422906,0.422906,1,EP_COVID19
2020-11,2020-10,INDUSTRIAL_SUPPLY_DEMAND,산업 수급,0.0,0.0,0,
2020-12,2020-11,GEOPOLITICAL_CONFLICT,지정학 분쟁,0.0,0.0,0,
2020-12,2020-11,TRADE_TARIFF_SANCTION,무역/관세/제재,0.341421,0.119497,2,EP_S232_STEEL|EP_S301_CHINA
2020-12,2020-11,TRADE_REMEDY_ADCVD,무역구제(반덤핑·상계관세),0.177951,0.017795,3,EP_CORE_ADCVD|EP_CRS_ADCVD|EP_HRS_ADCVD
2020-12,2020-11,ENERGY_SUPPLY,에너지 공급,0.0,0.100697,1,EP_JCPOA_RELIEF
2020-12,2020-11,SHIPPING_LOGISTICS,해상운송/물류,0.0,0.0,0,
2020-12,2020-11,PANDEMIC_EMERGENCY,팬데믹/비상사태,0.389858,0.389858,1,EP_COVID19
2020-12,2020-11,INDUSTRIAL_SUPPLY_DEMAND,산업 수급,0.0,0.0,0,
2021-01,2020-12,GEOPOLITICAL_CONFLICT,지정학 분쟁,0.0,0.0,0,
2021-01,2020-12,TRADE_TARIFF_SANCTION,무역/관세/제재,0.318921,0.111622,2,EP_S232_STEEL|EP_S301_CHINA
2021-01,2020-12,TRADE_REMEDY_ADCVD,무역구제(반덤핑·상계관세),0.177924,0.017792,3,EP_CORE_ADCVD|EP_CRS_ADCVD|EP_HRS_ADCVD
2021-01,2020-12,ENERGY_SUPPLY,에너지 공급,0.0,0.100621,1,EP_JCPOA_RELIEF
2021-01,2020-12,SHIPPING_LOGISTICS,해상운송/물류,0.0,0.0,0,
2021-01,2020-12,PANDEMIC_EMERGENCY,팬데믹/비상사태,0.360416,0.360416,1,EP_COVID19
2021-01,2020-12,INDUSTRIAL_SUPPLY_DEMAND,산업 수급,0.0,0.0,0,
2021-02,2021-01,GEOPOLITICAL_CONFLICT,지정학 분쟁,0.0,0.0,0,
2021-02,2021-01,TRADE_TARIFF_SANCTION,무역/관세/제재,0.3,0.105,2,EP_S232_STEEL|EP_S301_CHINA
2021-02,2021-01,TRADE_REMEDY_ADCVD,무역구제(반덤핑·상계관세),0.177901,0.01779,3,EP_CORE_ADCVD|EP_CRS_ADCVD|EP_HRS_ADCVD
2021-02,2021-01,ENERGY_SUPPLY,에너지 공급,0.0,0.100553,1,EP_JCPOA_RELIEF
2021-02,2021-01,SHIPPING_LOGISTICS,해상운송/물류,0.0,0.0,0,
2021-02,2021-01,PANDEMIC_EMERGENCY,팬데믹/비상사태,0.334187,0.334187,1,EP_COVID19
2021-02,2021-01,INDUSTRIAL_SUPPLY_DEMAND,산업 수급,0.0,0.0,0,
2021-03,2021-02,GEOPOLITICAL_CONFLICT,지정학 분쟁,0.0,0.0,0,
2021-03,2021-02,TRADE_TARIFF_SANCTION,무역/관세/제재,0.28409,0.099431,2,EP_S232_STEEL|EP_S301_CHINA
2021-03,2021-02,TRADE_REMEDY_ADCVD,무역구제(반덤핑·상계관세),0.177881,0.017788,3,EP_CORE_ADCVD|EP_CRS_ADCVD|EP_HRS_ADCVD
2021-03,2021-02,ENERGY_SUPPLY,에너지 공급,0.666667,0.133333,2,EP_JCPOA_RELIEF|EP_TX_GRID_EMERGENCY_2021
2021-03,2021-02,SHIPPING_LOGISTICS,해상운송/물류,0.0,0.0,0,
2021-03,2021-02,PANDEMIC_EMERGENCY,팬데믹/비상사태,0.310819,0.310819,1,EP_COVID19
2021-03,2021-02,INDUSTRIAL_SUPPLY_DEMAND,산업 수급,0.0,0.0,0,
2021-04,2021-03,GEOPOLITICAL_CONFLICT,지정학 분쟁,0.0,0.0,0,
2021-04,2021-03,TRADE_TARIFF_SANCTION,무역/관세/제재,0.270711,0.094749,2,EP_S232_STEEL|EP_S301_CHINA
2021-04,2021-03,TRADE_REMEDY_ADCVD,무역구제(반덤핑·상계관세),0.177865,0.017786,3,EP_CORE_ADCVD|EP_CRS_ADCVD|EP_HRS_ADCVD
2021-04,2021-03,ENERGY_SUPPLY,에너지 공급,0.604843,0.120969,2,EP_JCPOA_RELIEF|EP_TX_GRID_EMERGENCY_2021
2021-04,2021-03,SHIPPING_LOGISTICS,해상운송/물류,0.0,0.0,0,
2021-04,2021-03,PANDEMIC_EMERGENCY,팬데믹/비상사태,0.29,0.29,1,EP_COVID19
2021-04,2021-03,INDUSTRIAL_SUPPLY_DEMAND,산업 수급,0.0,0.0,0,
2021-05,2021-04,GEOPOLITICAL_CONFLICT,지정학 분쟁,0.0,0.0,0,
2021-05,2021-04,TRADE_TARIFF_SANCTION,무역/관세/제재,0.25946,0.090811,2,EP_S232_STEEL|EP_S301_CHINA
2021-05,2021-04,TRADE_REMEDY_ADCVD,무역구제(반덤핑·상계관세),0.177851,0.017785,3,EP_CORE_ADCVD|EP_CRS_ADCVD|EP_HRS_ADCVD
2021-05,2021-04,ENERGY_SUPPLY,에너지 공급,0.0,0.100391,1,EP_JCPOA_RELIEF
2021-05,2021-04,SHIPPING_LOGISTICS,해상운송/물류,0.0,0.0,0,
2021-05,2021-04,PANDEMIC_EMERGENCY,팬데믹/비상사태,0.271453,0.271453,1,EP_COVID19
2021-05,2021-04,INDUSTRIAL_SUPPLY_DEMAND,산업 수급,0.0,0.0,0,
2021-06,2021-05,GEOPOLITICAL_CONFLICT,지정학 분쟁,0.0,0.0,0,
2021-06,2021-05,TRADE_TARIFF_SANCTION,무역/관세/제재,0.25,0.090278,2,EP_S232_STEEL|EP_S301_CHINA
2021-06,2021-05,TRADE_REMEDY_ADCVD,무역구제(반덤핑·상계관세),0.177839,0.017784,3,EP_CORE_ADCVD|EP_CRS_ADCVD|EP_HRS_ADCVD
2021-06,2021-05,ENERGY_SUPPLY,에너지 공급,0.0,0.100349,1,EP_JCPOA_RELIEF
2021-06,2021-05,SHIPPING_LOGISTICS,해상운송/물류,0.0,0.0,0,
2021-06,2021-05,PANDEMIC_EMERGENCY,팬데믹/비상사태,0.254929,0.254929,1,EP_COVID19
2021-06,2021-05,INDUSTRIAL_SUPPLY_DEMAND,산업 수급,0.0,0.0,0,
2021-07,2021-06,GEOPOLITICAL_CONFLICT,지정학 분쟁,0.0,0.0,0,
2021-07,2021-06,TRADE_TARIFF_SANCTION,무역/관세/제재,0.242045,0.090057,2,EP_S232_STEEL|EP_S301_CHINA
2021-07,2021-06,TRADE_REMEDY_ADCVD,무역구제(반덤핑·상계관세),0.177829,0.017783,3,EP_CORE_ADCVD|EP_CRS_ADCVD|EP_HRS_ADCVD
2021-07,2021-06,ENERGY_SUPPLY,에너지 공급,0.0,0.100311,1,EP_JCPOA_RELIEF
2021-07,2021-06,SHIPPING_LOGISTICS,해상운송/물류,0.0,0.0,0,
2021-07,2021-06,PANDEMIC_EMERGENCY,팬데믹/비상사태,0.240208,0.240208,1,EP_COVID19
2021-07,2021-06,INDUSTRIAL_SUPPLY_DEMAND,산업 수급,0.0,0.0,0,
2021-08,2021-07,GEOPOLITICAL_CONFLICT,지정학 분쟁,0.0,0.0,0,
2021-08,2021-07,TRADE_TARIFF_SANCTION,무역/관세/제재,0.235355,0.089871,2,EP_S232_STEEL|EP_S301_CHINA
2021-08,2021-07,TRADE_REMEDY_ADCVD,무역구제(반덤핑·상계관세),0.177821,0.017782,3,EP_CORE_ADCVD|EP_CRS_ADCVD|EP_HRS_ADCVD
2021-08,2021-07,ENERGY_SUPPLY,에너지 공급,0.0,0.100277,1,EP_JCPOA_RELIEF
2021-08,2021-07,SHIPPING_LOGISTICS,해상운송/물류,0.0,0.0,0,
2021-08,2021-07,PANDEMIC_EMERGENCY,팬데믹/비상사태,0.227093,0.227093,1,EP_COVID19
2021-08,2021-07,INDUSTRIAL_SUPPLY_DEMAND,산업 수급,0.0,0.0,0,
2021-09,2021-08,GEOPOLITICAL_CONFLICT,지정학 분쟁,0.0,0.0,0,
2021-09,2021-08,TRADE_TARIFF_SANCTION,무역/관세/제재,0.22973,0.089715,2,EP_S232_STEEL|EP_S301_CHINA
2021-09,2021-08,TRADE_REMEDY_ADCVD,무역구제(반덤핑·상계관세),0.177814,0.017781,3,EP_CORE_ADCVD|EP_CRS_ADCVD|EP_HRS_ADCVD
2021-09,2021-08,ENERGY_SUPPLY,에너지 공급,0.0,0.100247,1,EP_JCPOA_RELIEF
2021-09,2021-08,SHIPPING_LOGISTICS,해상운송/물류,0.0,0.0,0,
2021-09,2021-08,PANDEMIC_EMERGENCY,팬데믹/비상사태,0.215409,0.215409,1,EP_COVID19
2021-09,2021-08,INDUSTRIAL_SUPPLY_DEMAND,산업 수급,0.0,0.0,0,
2021-10,2021-09,GEOPOLITICAL_CONFLICT,지정학 분쟁,0.0,0.0,0,
2021-10,2021-09,TRADE_TARIFF_SANCTION,무역/관세/제재,0.225,0.089583,2,EP_S232_STEEL|EP_S301_CHINA
2021-10,2021-09,TRADE_REMEDY_ADCVD,무역구제(반덤핑·상계관세),0.177808,0.017781,3,EP_CORE_ADCVD|EP_CRS_ADCVD|EP_HRS_ADCVD
2021-10,2021-09,ENERGY_SUPPLY,에너지 공급,0.0,0.10022,1,EP_JCPOA_RELIEF
2021-10,2021-09,SHIPPING_LOGISTICS,해상운송/물류,0.0,0.0,0,
2021-10,2021-09,PANDEMIC_EMERGENCY,팬데믹/비상사태,0.205,0.205,1,EP_COVID19
2021-10,2021-09,INDUSTRIAL_SUPPLY_DEMAND,산업 수급,0.0,0.0,0,
2021-11,2021-10,GEOPOLITICAL_CONFLICT,지정학 분쟁,0.0,0.0,0,
2021-11,2021-10,TRADE_TARIFF_SANCTION,무역/관세/제재,0.221022,0.089473,2,EP_S232_STEEL|EP_S301_CHINA
2021-11,2021-10,TRADE_REMEDY_ADCVD,무역구제(반덤핑·상계관세),0.177804,0.01778,3,EP_CORE_ADCVD|EP_CRS_ADCVD|EP_HRS_ADCVD
2021-11,2021-10,ENERGY_SUPPLY,에너지 공급,0.0,0.100196,1,EP_JCPOA_RELIEF
2021-11,2021-10,SHIPPING_LOGISTICS,해상운송/물류,0.0,0.0,0,
2021-11,2021-10,PANDEMIC_EMERGENCY,팬데믹/비상사태,0.195726,0.195726,1,EP_COVID19
2021-11,2021-10,INDUSTRIAL_SUPPLY_DEMAND,산업 수급,0.0,0.0,0,
2021-12,2021-11,GEOPOLITICAL_CONFLICT,지정학 분쟁,0.0,0.0,0,
2021-12,2021-11,TRADE_TARIFF_SANCTION,무역/관세/제재,0.217678,0.08938,2,EP_S232_STEEL|EP_S301_CHINA
2021-12,2021-11,TRADE_REMEDY_ADCVD,무역구제(반덤핑·상계관세),0.177799,0.01778,3,EP_CORE_ADCVD|EP_CRS_ADCVD|EP_HRS_ADCVD
2021-12,2021-11,ENERGY_SUPPLY,에너지 공급,0.0,0.100174,1,EP_JCPOA_RELIEF
2021-12,2021-11,SHIPPING_LOGISTICS,해상운송/물류,0.0,0.0,0,
2021-12,2021-11,PANDEMIC_EMERGENCY,팬데믹/비상사태,0.187465,0.187465,1,EP_COVID19
2021-12,2021-11,INDUSTRIAL_SUPPLY_DEMAND,산업 수급,0.0,0.0,0,
2022-01,2021-12,GEOPOLITICAL_CONFLICT,지정학 분쟁,0.0,0.0,0,
2022-01,2021-12,TRADE_TARIFF_SANCTION,무역/관세/제재,0.214865,0.089302,2,EP_S232_STEEL|EP_S301_CHINA
2022-01,2021-12,TRADE_REMEDY_ADCVD,무역구제(반덤핑·상계관세),0.177796,0.01778,3,EP_CORE_ADCVD|EP_CRS_ADCVD|EP_HRS_ADCVD
2022-01,2021-12,ENERGY_SUPPLY,에너지 공급,0.0,0.100155,1,EP_JCPOA_RELIEF
2022-01,2021-12,SHIPPING_LOGISTICS,해상운송/물류,0.0,0.0,0,
